,speech_id,date,speaker,party,text,text_tokenised
630,sp19_1873,2019-09-26,Martin Hess,AfD,"Die britische Vorbildorganisation von Fridays for Future – Extinction Rebellion – plante bereits, mit einem Drohnenangriff den Londoner Flughafen lahmzulegen. Um es klar zu sagen: Das ist kein legitimer Protest mehr. Hier werden Menschenleben gefährdet, und deshalb müssen solche Auswüchse im Keim erstickt werden.","britische Vorbildorganisation Fridays for Future   – Extinction Rebellion   – plante , Drohnenangriff Londoner Flughafen lahmzulegen . klar sagen : legitimer Protest . Menschenleben gefährdet , Auswüchse Keim erstickt ."
631,sp19_1883,2019-09-26,Marc Bernhard,AfD,"Im Zuge einer Politik leerer Ankündigungen haben Sie dann vollmundig eine sogenannte Wohnraumoffensive mit 1,5 Millionen neuen Wohnungen versprochen. Angesichts der Tatsache, dass bereits damals 2 Millionen Wohnungen in Deutschland gefehlt haben, ist das nichts weiter als ein schlechter Witz. Und jetzt? Was ist Ihre Bilanz? Was ist denn Ihre Bilanz nach einem Jahr? Die Zahl der Baugenehmigungen geht zurück. Der Staat ist und bleibt der größte Kostentreiber des Wohnens. Und jetzt setzen Sie mit Ihrem Klimapaket sogar noch einen drauf und machen das Bauen und Wohnen noch teurer. Sogar der Mieterbund bestätigt, dass Ihre angebliche Wohnraumoffensive komplett gescheitert ist.","Zuge Politik leerer Ankündigungen vollmundig sogenannte Wohnraumoffensive 1,5   Millionen Wohnungen versprochen . Angesichts Tatsache , 2   Millionen Wohnungen Deutschland gefehlt , schlechter Witz . ? Bilanz ? Bilanz ? Zahl Baugenehmigungen . Staat bleibt größte Kostentreiber Wohnens . setzen Klimapaket sogar drauf Bauen Wohnen teurer . Sogar Mieterbund bestätigt , angebliche Wohnraumoffensive komplett gescheitert ."
632,sp19_1889,2019-09-26,Martin Sichert,AfD,"Es ist völlig kontraproduktiv, Unternehmen staatlich zur Ausbildung zu nötigen, wenn man zugleich die Arbeitsplätze in großem Stil vernichtet und die jungen Leute nach der Ausbildung überhaupt keinen Arbeitsplatz mehr finden. Wer Ausbildungsplätze schaffen will, der sollte nicht Unternehmer gängeln, sondern der sollte ein politisches Klima schaffen, in dem Unternehmer auf Jahre hinweg planen können.","völlig kontraproduktiv , Unternehmen staatlich Ausbildung nötigen , Arbeitsplätze großem Stil vernichtet jungen Leute Ausbildung Arbeitsplatz finden . Ausbildungsplätze schaffen , Unternehmer gängeln , politisches Klima schaffen , Unternehmer hinweg planen ."
633,sp19_1889,2019-09-26,Martin Sichert,AfD,die unter dem Vorwand angeblichen Klimaschutzes ihre Arbeitsplätze vernichten.,Vorwand angeblichen Klimaschutzes Arbeitsplätze vernichten .
634,sp19_1890,2019-09-27,Johannes Huber,AfD,"In diesem Sinne ist es für mich hoffnungsvoll, dass sich von Fridays for Future nur ein Bruchteil der Jugendlichen verführen lässt. Diese emotionalisierte Klimajugend ist nämlich kein leuchtendes Beispiel für die geistige Reife.","Sinne hoffnungsvoll , Fridays for Future Bruchteil Jugendlichen verführen lässt . emotionalisierte Klimajugend nämlich leuchtendes geistige Reife ."
635,sp19_1895,2019-09-27,Sebastian Münzenmaier,AfD,"Aber Sie haben noch eine Chance. Sie ist zwar nicht mehr ganz so groß, aber Sie haben noch eine kleine Chance. Sie haben heute die wunderbare Gelegenheit, uns allen und den Menschen da draußen zu zeigen, dass Ihnen neben Gender-Klos und Klimawahnsinn auch Arbeitnehmer am Herzen liegen.","Chance . , Chance . wunderbare Gelegenheit , Menschen draußen zeigen , Gender-Klos Klimawahnsinn Arbeitnehmer Herzen liegen ."
636,sp19_1896,2019-09-27,Martin Sichert,AfD,"die bei medial nicht so bekannten Firmen wie Condor arbeiten, bei jenen, die von dem massiven Abschwung, den Sie mit Energiewende, erdrückender EU-Bürokratie und automobilfeindlicher Politik herbeigeführt haben, betroffen sind.","medial bekannten Firmen Condor arbeiten , , massiven Abschwung , Energiewende , erdrückender EU-Bürokratie automobilfeindlicher Politik herbeigeführt , betroffen ."
637,sp19_1896,2019-09-27,Martin Sichert,AfD,"Sie alle von den Altparteien haben in der Vergangenheit mit Energiewende, Euro-Rettung, Masseneinwanderung Unqualifizierter","Altparteien Vergangenheit Energiewende , Euro-Rettung , Masseneinwanderung Unqualifizierter"
638,sp19_1898,2019-09-27,Leif-Erik Holm,AfD,"Die Bürger haben in 30 Jahren aus eigener Kraft wieder ein bisschen etwas geschafft, und jetzt droht das alles wieder in den Abgrund zu geraten. Die Kohlekraftwerke in der Lausitz sollen weg. Die Kohlekumpel sollen zu Behördenmitarbeitern umgeschult werden. Die Pendler bekommen jetzt wieder mehr aufgebrummt. Pendler gibt es viele im Osten Deutschlands, weil es dort viele große ländliche Räume gibt. Das ist ein großes Problem, das die Menschen zu Recht beschäftigt.","Bürger 30   Kraft bisschen geschafft , droht Abgrund geraten . Kohlekraftwerke Lausitz weg . Kohlekumpel Behördenmitarbeitern umgeschult . Pendler bekommen aufgebrummt . Pendler Osten Deutschlands , ländliche Räume . Problem , Menschen beschäftigt ."
639,sp19_1898,2019-09-27,Leif-Erik Holm,AfD,"– Schauen Sie sich das Klimapaket doch an! Die Pendler werden am Ende die Gelackmeierten sein. Sie werden natürlich sehen, dass nach 2026 die leichte Erhöhung der Pendlerpauschale wieder weg sein wird. Das sehen sie doch, sie sind doch nicht blöd.","– Schauen Klimapaket ! Pendler Gelackmeierten . sehen , 2026 leichte Erhöhung Pendlerpauschale weg . sehen , blöd ."
640,sp19_1898,2019-09-27,Leif-Erik Holm,AfD,"Die Menschen sollen nicht mehr mit ihrem Diesel zur Arbeit fahren, und das alles auf Basis einer Klimaideologie, die mit gesundem Menschenverstand nun wirklich nichts mehr zu tun hat. Das genau wollen die Bürger im Osten nicht. Sie haben die Nase voll von Ideologien. Diese bringen nämlich nie etwas Gutes, sondern nur Verbote, Wohlstandsverluste und Diktaturen.","Menschen Diesel Arbeit fahren , Basis Klimaideologie , gesundem Menschenverstand . genau Bürger Osten . Nase voll Ideologien . bringen nämlich , Verbote , Wohlstandsverluste Diktaturen ."
641,sp19_1898,2019-09-27,Leif-Erik Holm,AfD,"Ihr Klimairrsinn wird weitere neue Probleme schaffen, Probleme, die wir wirklich nicht gebrauchen können. Was wir in Wirklichkeit brauchen, sind Investitionen in die Infrastruktur und beste Bildung für unser Land und gerade für die ländlichen Räume. Ihr Klimapaket dagegen ist eine Kriegserklärung an die ländlichen Gebiete im Osten – und im Übrigen auch im Westen.","Klimairrsinn Probleme schaffen , Probleme , gebrauchen . Wirklichkeit brauchen , Investitionen Infrastruktur beste Bildung Land ländlichen Räume . Klimapaket Kriegserklärung ländlichen Gebiete Osten   – Übrigen Westen ."
642,sp19_1901,2019-09-27,Enrico Komning,AfD,"und mehr Daseinsvorsorge durch den Staat fordern, wo sie sich doch in den letzten Jahren hauptsächlich mit Gender-, Enteignungs- und Klimafantasien beschäftigt haben. Die Rezepte, die Sie vorschlagen, sind aber Rezepte Ihrer SED-Ahnen, die dieses Land überhaupt erst in den Abgrund geführt haben,","Daseinsvorsorge Staat fordern , letzten hauptsächlich Gender- , Enteignungs- Klimafantasien beschäftigt . Rezepte , vorschlagen , Rezepte SED-Ahnen , Land Abgrund geführt ,"
643,sp19_1903,2019-09-27,Ulrike Schielke-Ziesing,AfD,"Kann es sein, dass dies nur ein Schaufensterantrag ist, um Ihrem Parteifreund in Thüringen beim Landtagswahlkampf den Rücken zu stärken? Ihr Antrag ist eine wild zusammengewürfelte Wunschliste mit allem, was im Osten vermeintlich gut ankommt: Rentenangleichung Ost/West, den Mindestlohn regulieren und, weil noch Platz auf dem Papier war, gleich auch die Altersarmut in Deutschland bekämpfen. Fehlen eigentlich nur noch der Klima- und der Tierschutz.",", Schaufensterantrag , Parteifreund Thüringen Landtagswahlkampf Rücken stärken ? Antrag wild zusammengewürfelte Wunschliste , Osten vermeintlich ankommt : Rentenangleichung Ost / West , Mindestlohn regulieren , Platz Papier , Altersarmut Deutschland bekämpfen . Fehlen eigentlich Klima- Tierschutz ."
644,sp19_1905,2019-09-27,Jürgen Pohl,AfD,"Sehr geehrte Damen und Herren! Sehr geehrter Herr Präsident! Sprechen wir heute mal nicht übers Klima, sondern zur Abwechslung über die Rente. Das ist gut so; denn die Rente ist ein Thema. Sie ist das wohl wichtigste Thema der kommenden Jahre – dies, weil dieses Land jedes Jahr ein Millionenheer an Armutsrentnern produziert, weil die Blockparteien von CDU, SPD, FDP und Grünen die Menschen bewusst in die soziale Not geführt haben.","geehrte Damen Herren ! geehrter ! Sprechen mal übers Klima , Abwechslung Rente . ; Rente Thema . wichtigste Thema kommenden   – , Land jedes Millionenheer Armutsrentnern produziert , Blockparteien CDU , SPD , FDP Grünen Menschen bewusst soziale Not geführt ."
645,sp19_1907,2019-09-27,Kay Gottschalk,AfD,"Heute trägt es den hochtrabenden Namen „Gesetz zur weiteren steuerlichen Förderung der Elektromobilität und zur Änderung weiterer steuerlicher Vorschriften“. Man sieht also die Verschiebung der Prioritäten dieser Regierung: weg vom dreisten kaschierten Steuerklau am ehrlichen Bürger hin zum Klimawahn, der nun Einzug in die deutsche Gesetzgebung hält – mit Systembruch, was ich aufführen werde.","trägt hochtrabenden Namen „ Gesetz steuerlichen Förderung Elektromobilität Änderung weiterer steuerlicher Vorschriften “ . sieht Verschiebung Prioritäten Regierung : weg dreisten kaschierten Steuerklau ehrlichen Bürger Klimawahn , Einzug deutsche Gesetzgebung hält   – Systembruch , aufführen ."
646,sp19_1920,2019-10-16,Rainer Kraft,AfD,"Vielen Dank, Herr Präsident. – Sehr geehrter Herr Minister, ein anderes Thema in der Zuständigkeit des Chefs BK: die Nachhaltigkeit. Die Agenda 2030 der UN hat sich die Bekämpfung der Armut als primäres Ziel gegeben. Das sogenannte Klimakabinett hat nun Vorschläge erarbeitet, die im Zuge des sogenannten Klimapaketes zu erheblichen Mehrbelastungen der Bürger in Deutschland führen, entweder als direkte Steuern oder indirekt über Abgaben. Die deutschen Bürger zählen allerdings ohnehin schon zu den Ärmsten innerhalb der EU. Der „Stern“ bezeichnete sie sogar einmal als – Zitat – „die armen Würstchen der EU“ – Zitat Ende. Der sozial ausgleichende Effekt der EEG-Senkung aus besagtem Klimapaket von 0,25 Cent pro Kilowattstunde ist mittlerweile durch die EEG-Erhöhung aus dem Wirtschaftsministerium für das Jahr 2020 bereits komplett aufgefressen worden.",", .   – geehrter Minister , anderes Thema Zuständigkeit Chefs BK : Nachhaltigkeit . Agenda 2030 UN Bekämpfung Armut primäres Ziel gegeben . sogenannte Klimakabinett Vorschläge erarbeitet , Zuge sogenannten Klimapaketes erheblichen Mehrbelastungen Bürger Deutschland führen , direkte Steuern indirekt Abgaben . deutschen Bürger zählen ohnehin Ärmsten innerhalb EU . „ Stern “ bezeichnete sogar   – Zitat   – „ armen Würstchen EU “   – Zitat . sozial ausgleichende Effekt EEG-Senkung besagtem Klimapaket 0,25   Cent pro Kilowattstunde mittlerweile EEG-Erhöhung Wirtschaftsministerium 2020 komplett aufgefressen ."
647,sp19_1920,2019-10-16,Rainer Kraft,AfD,"Ich frage nun: Wie kann die Bundesregierung ihr sogenanntes Klimapaket unter Berücksichtigung der Ziele der Agenda 2030 zur Bekämpfung der Armut einer deutschen Bevölkerung zumuten, die bereits zu den ärmsten der EU zählt – ein Klimapaket, dessen Auswirkungen zu erheblichen Mehrbelastungen bei eben dieser bereits unterdurchschnittlich vermögenden Bevölkerung führen werden?","frage : Bundesregierung sogenanntes Klimapaket Berücksichtigung Ziele Agenda 2030 Bekämpfung Armut deutschen Bevölkerung zumuten , ärmsten EU zählt   – Klimapaket , Auswirkungen erheblichen Mehrbelastungen unterdurchschnittlich vermögenden Bevölkerung führen ?"
648,sp19_1922,2019-10-16,Rainer Kraft,AfD,"Ja. – Vielen Dank, Herr Minister. – Darf ich Ihre Äußerung „Die Belastungen sind jetzt noch gering“ dahin gehend interpretieren, dass Sie den Bürgern in Deutschland für die Zukunft weitergehende und stärkere Belastungen aufbürden könnten? Denn am Ende vom Tage haben Sie ein milliardenschweres Klimapaket, und das Geld kommt bei allem, was die Regierung tut, immer vom Bürger; denn der Bürger zahlt all das Geld, das Sie hier so schön ausgeben.",".   – , Minister .   – Äußerung „ Belastungen gering “ gehend interpretieren , Bürgern Deutschland Zukunft weitergehende stärkere Belastungen aufbürden könnten ? milliardenschweres Klimapaket , Geld , Regierung tut , Bürger ; Bürger zahlt all Geld , schön ausgeben ."
649,sp19_1933,2019-10-17,Alexander Gauland,AfD,"Für alle Parteien außer uns scheint klar zu sein, dass wir ein sogenanntes Klima geschaffen haben, in dem solche Taten möglich sind.","Parteien scheint klar , sogenanntes Klima geschaffen , Taten ."
650,sp19_1933,2019-10-17,Alexander Gauland,AfD,"Ich gestatte mir an dieser Stelle einmal die Frage, wer denn das Klima geschaffen hat, das den Anschlag vom Breitscheidplatz möglich gemacht hat.","gestatte Stelle Frage , Klima geschaffen , Anschlag Breitscheidplatz ."
651,sp19_1933,2019-10-17,Alexander Gauland,AfD,"Ist es nicht merkwürdig? Wenn ein Islamist tötet, werfen Sie uns vor, wir würden die Tat instrumentalisieren, wenn ein Rechtsextremist tötet, dann sind wir diejenigen, die das Klima geschaffen hätten, in dem solche Taten passieren.","merkwürdig ? Islamist tötet , werfen , instrumentalisieren , Rechtsextremist tötet , , Klima geschaffen , Taten passieren ."
652,sp19_1933,2019-10-17,Alexander Gauland,AfD,"Es gibt aber nicht nur ein nebulöses geistiges Klima, für das wir verantwortlich sein sollen,","nebulöses geistiges Klima , verantwortlich ,"
653,sp19_1933,2019-10-17,Alexander Gauland,AfD,"Denn während wir angeblich nur für irgendein Klima verantwortlich sind, sind Sie für reale Zustände verantwortlich, für den Import des muslimischen Antisemitismus.","angeblich irgendein Klima verantwortlich , reale Zustände verantwortlich , Import muslimischen Antisemitismus ."
654,sp19_1937,2019-10-17,Beatrix von Storch,AfD,"Die vergiften das gesellschaftliche Klima. Das ist der Boden, auf dem der Terror wächst.","vergiften gesellschaftliche Klima . Boden , Terror wächst ."
655,sp19_1938,2019-10-17,Karsten Hilse,AfD,"Liebe Extinction Rebellion Berlin, wir hören euch! Wir kämpfen für dieselbe Sache …","Liebe Extinction Rebellion Berlin , hören ! kämpfen Sache …"
656,sp19_1938,2019-10-17,Karsten Hilse,AfD,"Andere sind Opportunisten, die sich nicht vom Fresstrog drängen lassen wollen und deshalb den Ideologen mehr oder weniger blind folgen. Für die dritte und gefährlichste Gruppe sind es nützliche Idioten, um, angetrieben von der grünen Klimasekte, die große Transformation, verheißungsvoll verpackt im Klimaschutzplan 2050, hin zu einer ökosozialistischen Diktatur voranzutreiben. Die ersten Schritte sind getan mit Einführung planwirtschaftlicher Vorgaben dort, wo soziale Marktwirtschaft das Credo sein sollte, mit der Einschränkung der Meinungsfreiheit, obwohl diese jedem Deutschen gemäß Artikel 5 Grundgesetz zugesichert wird, und mit religiös fanatischem Eifer statt Vernunft.","Opportunisten , Fresstrog drängen lassen Ideologen blind folgen . gefährlichste Gruppe nützliche Idioten , , angetrieben grünen Klimasekte , Transformation , verheißungsvoll verpackt Klimaschutzplan 2050 , ökosozialistischen Diktatur voranzutreiben . Schritte getan Einführung planwirtschaftlicher Vorgaben , soziale Marktwirtschaft Credo , Einschränkung Meinungsfreiheit , obwohl Deutschen gemäß Artikel   5 Grundgesetz zugesichert , religiös fanatischem Eifer Vernunft ."
657,sp19_1938,2019-10-17,Karsten Hilse,AfD,"Policy Exchange publizierte 2019 einen Report über die Ideologie und Taktik der Extinction Rebellion. Demnach stehe man in der Führungsebene der Bewegung – an der ehemals konservativen CDU sieht man ja eindeutig, dass die Führungsebene entscheidend ist – für eine subversive Agenda, die in einem politischen Extremismus aus Anarchismus, Ökosozialismus und antikapitalistischem Ökologismus wurzelt. Wenn die Bundesregierung für dieselbe Sache kämpft: Gibt es dann hier bald Anarchismus, Ökosozialismus, gibt es dann bald die dritte sozialistische Diktatur auf deutschem Boden? Dieser Entwicklung stemmt sich die AfD mit aller Kraft entgegen.","Policy Exchange publizierte 2019 Report Ideologie Taktik Extinction Rebellion . Demnach stehe Führungsebene Bewegung   – ehemals konservativen CDU sieht eindeutig , Führungsebene entscheidend   – subversive Agenda , politischen Extremismus Anarchismus , Ökosozialismus antikapitalistischem Ökologismus wurzelt . Bundesregierung Sache kämpft : Anarchismus , Ökosozialismus , sozialistische Diktatur deutschem Boden ? Entwicklung stemmt AfD Kraft entgegen ."
658,sp19_1942,2019-10-17,Karsten Hilse,AfD,"Es zeichnet Sie aus, dass Sie die Zwischenfrage zulassen. – Ich wollte bloß richtigstellen, dass ich nicht davon gesprochen habe, dass die wirtschaftliche Grundordnung zerstört wird, sondern gesagt habe, dass die wirtschaftlichen Grundlagen der Bundesrepublik Deutschland peu à peu durch die Klimaschutzmaßnahmen, die sogenannten Klimaschutzmaßnahmen, unterminiert, zerstört werden, wie auch immer man das nennen will.","zeichnet , Zwischenfrage zulassen .   – bloß richtigstellen , gesprochen , wirtschaftliche Grundordnung zerstört , , wirtschaftlichen Grundlagen Bundesrepublik Deutschland peu à peu Klimaschutzmaßnahmen , sogenannten Klimaschutzmaßnahmen , unterminiert , zerstört , nennen ."
659,sp19_1945,2019-10-17,Rainer Kraft,AfD,"Die Klimaforschung und ihre Modelle sind ja in die Jahre gekommen. Man kann inzwischen die Prognosen der letzten Dekaden mit den tatsächlich beobachteten Werten vergleichen. Diese Überprüfung fällt für die Klimaforschung allerdings verheerend aus. Ein Vergleich der letzten 40 Jahre von 102 Klimamodellen mit den real eingetretenen Werten zeigt, dass die gemessenen Fakten weit unterhalb der prognostizierten Werte gelegen haben. Nur ein einziges Modell lag unter den echten Werten, alle anderen bis doppelt so hoch darüber.","Klimaforschung Modelle gekommen . inzwischen Prognosen letzten Dekaden tatsächlich beobachteten Werten vergleichen . Überprüfung fällt Klimaforschung verheerend . Vergleich letzten 40   102   Klimamodellen real eingetretenen Werten zeigt , gemessenen Fakten unterhalb prognostizierten Werte gelegen . einziges Modell lag echten Werten , doppelt ."
660,sp19_1945,2019-10-17,Rainer Kraft,AfD,Dazu passt auch das Herumgeeiere um das verbleibende Carbon Budget. Der Assessment Report 5 bildet die Basis für das Pariser Klimaabkommen. Für das Jahr 2018 räumte uns dieser Bericht global nur noch 120 Gigatonnen CO,passt Herumgeeiere verbleibende Carbon Budget . Assessment Report   5 bildet Basis Pariser Klimaabkommen .   2018 räumte Bericht global 120   Gigatonnen CO
661,sp19_1958,2019-10-17,Dirk Spaniel,AfD,"Immer wieder ist das vorrangige Ziel, den Radverkehr auszubauen und Autofahrer als Klima- oder Stausündenböcke darzustellen. Sie täuschen die Menschen in diesem Land mit dem Lügenmärchen von einer Zukunft mit ausgebautem ÖPNV und Fahrradnutzung. Dafür haben Sie einen schönen Namen erfunden. Er lautet: Verkehrswende. Sie von der CDU bzw. von der Regierung haben sich so an die Grünen angebiedert,","vorrangige Ziel , Radverkehr auszubauen Autofahrer Klima- Stausündenböcke darzustellen . täuschen Menschen Land Lügenmärchen Zukunft ausgebautem ÖPNV Fahrradnutzung . schönen Namen erfunden . lautet : Verkehrswende . CDU bzw. Regierung Grünen angebiedert ,"
662,sp19_1958,2019-10-17,Dirk Spaniel,AfD,"dass man davon ausgehen muss, dass Sie dieses Verkehrswendemärchen mittlerweile selber glauben.","ausgehen , Verkehrswendemärchen mittlerweile selber glauben ."
663,sp19_1971,2019-10-17,Steffen Kotré,AfD,"Nehmen wir uns die einzelnen Themen vor. Die Regelungen im deutschen Baurecht sind mittlerweile total ausgeufert. Nachweispflichten schießen wie Pilze aus dem Boden, man muss Sachverständige hinzuziehen. Bund, Länder und Kommunen schaffen immer mehr Auflagen und erhöhen die Abgaben. Auch die technischen Anforderungen steigen. Klima- und der Energiesparwahn tun ihr Übriges.","Nehmen einzelnen Themen . Regelungen deutschen Baurecht mittlerweile total ausgeufert . Nachweispflichten schießen Pilze Boden , Sachverständige hinzuziehen . Bund , Länder Kommunen schaffen Auflagen erhöhen Abgaben . technischen Anforderungen steigen . Klima- Energiesparwahn Übriges ."
664,sp19_1979,2019-10-18,Michael Espendiller,AfD,"Wir könnten hier jetzt viel über Rückstrahlungswerte, Sättigungswerte, Wolkenbildungsfaktoren und Sonnenaktivität diskutieren. Gerade die letzten zwei Punkte haben viel mit dem Weltklima zu tun. Ich möchte hier eine Sache ausräumen, nämlich den 97-Prozent-Konsens der Wissenschaftler.","könnten Rückstrahlungswerte , Sättigungswerte , Wolkenbildungsfaktoren Sonnenaktivität diskutieren . letzten Punkte Weltklima . Sache ausräumen , nämlich 97-Prozent-Konsens Wissenschaftler ."
665,sp19_1979,2019-10-18,Michael Espendiller,AfD,"Sie alle nutzen diese Zahl immer und immer und immer wieder als Argument für Ihre überteuerten Klimaschutzmaßnahmen. Wie kommt diese Zahl eigentlich zustande? Sie berufen sich hier auf eine Studie von John Cook aus dem Jahr 2013. Sie ist über 300 000-mal heruntergeladen worden, wird in den Medien oft zitiert, selbst Barack Obama hat sich schon auf sie berufen.","nutzen Zahl Argument überteuerten Klimaschutzmaßnahmen . Zahl eigentlich zustande ? berufen Studie John Cook 2013. 300   000-mal heruntergeladen , Medien zitiert , Barack Obama berufen ."
666,sp19_1979,2019-10-18,Michael Espendiller,AfD,"Schauen wir uns diese Studie einmal an. Was wurde da gemacht? John Cook hat 11 944 wissenschaftliche Arbeiten untersucht. Als Erstes hat er 8 000 davon aussortiert, weil sie sich zum Klimawandel nicht positionieren. Es gibt eine Definition von Klimakonsens, die Sie hier alle nutzen. Ich zitiere einmal: Der Mensch macht mehr als die Hälfte der Erderwärmung seit 1950 aus. – Dieser Aussage, werte Kollegen, stimmen 0,54 Prozent der untersuchten Studien von John Cook zu.","Schauen Studie . ? John Cook 11   944 wissenschaftliche Arbeiten untersucht . 8   000 aussortiert , Klimawandel positionieren . Definition Klimakonsens , nutzen . zitiere : Mensch Hälfte Erderwärmung 1950 .   – Aussage , werte , stimmen 0,54   Prozent untersuchten Studien John Cook ."
667,sp19_1979,2019-10-18,Michael Espendiller,AfD,"Mit welchem statistischen Zaubertrick macht man jetzt aber 97 Prozent daraus? Es gibt viele Wissenschaftler, die sagen, dass es einen Treibhauseffekt gibt. Manche sagen, der Mensch hat etwas damit zu tun. Manche sagen, das ist nicht so.","statistischen Zaubertrick 97   Prozent ? Wissenschaftler , sagen , Treibhauseffekt . sagen , Mensch . sagen , ."
668,sp19_1979,2019-10-18,Michael Espendiller,AfD,"Diese Wissenschaftler sagen aber nicht, wie stark dieser Effekt ist. In der Statistik gehen Sie jetzt hin und fügen diese Wissenschaftler zu denen hinzu, die den Klimakonsens teilen. Das ist wissenschaftlich nicht sauber.","Wissenschaftler sagen , stark Effekt . Statistik fügen Wissenschaftler hinzu , Klimakonsens teilen . wissenschaftlich sauber ."
669,sp19_1979,2019-10-18,Michael Espendiller,AfD,"Unterm Strich: Dieser Klimakonsens ist wissenschaftlicher Nonsens. Sie berufen sich hier auf eine Quelle, die Sie selber nicht geprüft haben. Nach einer Rede des Kollegen Hilse in einer Debatte hier im Bundestag hat der Phoenix-Kommentator gesagt, Herr Hilse kenne diesen 97-Prozent-Konsens nicht. Herr Hilse kennt aber die Studie von John Cook und weiß, dass das Unsinn ist. Es kann nicht sein, dass ein öffentlich-rechtlicher Sender","Unterm Strich : Klimakonsens wissenschaftlicher Nonsens . berufen Quelle , selber geprüft . Rede Hilse Debatte Bundestag Phoenix-Kommentator , Hilse kenne 97-Prozent-Konsens . Hilse kennt Studie John Cook weiß , Unsinn . , öffentlich-rechtlicher Sender"
670,sp19_1980,2019-10-18,Michael Espendiller,AfD,"Herr Kollege Zimmermann, Sie haben gerade zu Eingang Ihrer Rede gesagt, hier liege noch ein Aluhut rum. Das bezog sich sicherlich auf mich. Ich habe vorhin in meiner Rede eine wissenschaftliche Studie zitiert. Ich habe die Studie von John Cook zum Thema Klimakonsens auseinandergenommen, natürlich kurz und kompakt.","Kollege Zimmermann , Eingang Rede , liege Aluhut rum . bezog sicherlich . vorhin Rede wissenschaftliche Studie zitiert . Studie John Cook Thema Klimakonsens auseinandergenommen , kompakt ."
671,sp19_1980,2019-10-18,Michael Espendiller,AfD,Ich habe jetzt eine Frage an Sie. Ich habe die Studie eines Klimawissenschaftlers aus den USA zitiert. Möchten Sie diese einmal lesen und sich ein eigenes Bild davon machen? Ja oder nein?,Frage . Studie Klimawissenschaftlers USA zitiert . Möchten lesen Bild ? ?
672,sp19_1991,2019-10-18,Martin Sichert,AfD,"Die Bundesregierung sorgt für ein Klima des Terrors zwischen Kurden und Türken auf deutschen Straßen, indem sie sich gegen ein Waffenembargo einsetzt","Bundesregierung sorgt Klima Terrors Kurden Türken deutschen Straßen , Waffenembargo einsetzt"
673,sp19_1999,2019-10-23,Martin Reichardt,AfD,"Ich muss es in aller Deutlichkeit sagen. Ich klage Linke, Grüne und SPD an, für dieses Klima in Deutschland verantwortlich zu sein.","Deutlichkeit sagen . klage Linke , Grüne SPD , Klima Deutschland verantwortlich ."
674,sp19_1999,2019-10-23,Martin Reichardt,AfD,"Das schafft ein Klima, das der Demokratie abträglich ist.","schafft Klima , Demokratie abträglich ."
675,sp19_2008,2019-10-24,Steffen Kotré,AfD,"Noch ein Beispiel, das aber volkswirtschaftlich viel bedeutender, weil schädlicher ist, wo Bürokratie als ideologische Abrissbirne funktioniert. Mit willfährigen Gerichten wurde der genehmigte Braunkohlentagebau Jänschwalde in der Lausitz widerrechtlich gestoppt. Die Betriebspläne sind genehmigt. Man kramt nun eine EU-Bestimmung hervor, um den Kohleabbau mit unlauteren Mitteln zu verhindern. Am Braunkohlentagebau hängen 700 Arbeitsplätze. Die Stromkunden werden sicherlich indirekt mit den entsprechenden Kosten belastet. Sie belaufen sich auf 2 Millionen Euro pro Monat, aber wir scheinen es ja zu haben. Der zweifelhafte juristische Erfolg der Antikohleextremisten, Grüne Liga und Deutsche Umwelthilfe, ist vor diesem Lichte ein weiterer Sargnagel unserer Demokratie.",", volkswirtschaftlich bedeutender , schädlicher , Bürokratie ideologische Abrissbirne funktioniert . willfährigen Gerichten genehmigte Braunkohlentagebau Jänschwalde Lausitz widerrechtlich gestoppt . Betriebspläne genehmigt . kramt EU-Bestimmung hervor , Kohleabbau unlauteren Mitteln verhindern . Braunkohlentagebau hängen 700   Arbeitsplätze . Stromkunden sicherlich indirekt entsprechenden Kosten belastet . belaufen 2   Millionen Euro pro Monat , scheinen . zweifelhafte juristische Erfolg Antikohleextremisten , Grüne Liga Deutsche Umwelthilfe , Lichte weiterer Sargnagel Demokratie ."
