,speech_id,date,period,speaker,party,text,text_tokenised,agenda,speechnumber,chair,MEP,commission
228,eu9_40205,2021-10-06,9,Sylvia Limmer,ID,"Damit Ihre angekündigte Klimarettung funktioniert, bräuchten Sie marktfähigen Strom für 24 Stunden, sieben Tage die Woche. China investiert in neue, zukunftsträchtige Technologien wie den Thorium-Flüssigsalz-Reaktor. In der EU, allen voran Deutschland, setzt man statt auf Hirn auf Steinzeit und Muskelkraft – gern auch in Form von Lastenfahrrädern.","angekündigte Klimarettung funktioniert , bräuchten marktfähigen Strom 24 Stunden , Woche . China investiert , zukunftsträchtige Technologien Thorium-Flüssigsalz-Reaktor . EU , voran Deutschland , setzt Hirn Steinzeit Muskelkraft – Form Lastenfahrrädern .",4. European solutions to the rise of energy prices for businesses and consumers: the role of energy efficiency and renewable energy and the need to tackle energy poverty (debate),82,False,True,False
229,eu9_40339,2021-10-06,9,Gunnar Beck,ID,"Der Euro kostet allein Deutschland jährlich rund 100 Milliarden Euro TARGET2-Kredite und 80 Milliarden an entgangenen Sparzinsen, vielfach teurer noch für die Klimarettung, von der nur grüne Finanzjongleure profitieren. In Ungarn zahlen Bürger 15 Prozent Flatrate auf Einkommen und Familien mit vier Kindern gar keine Steuern.","Euro kostet Deutschland jährlich 100   Milliarden Euro TARGET2-Kredite 80   Milliarden entgangenen Sparzinsen , vielfach teurer Klimarettung , grüne Finanzjongleure profitieren . Ungarn zahlen Bürger 15   Prozent Flatrate Einkommen Familien Kindern Steuern .",10. Reforming the EU policy on harmful tax practices (including the reform of the Code of Conduct Group) (debate),8,False,True,False
230,eu9_40417,2021-10-06,9,Gunnar Beck,ID,"Dazu kommen dann noch die wahnwitzigen Kosten der Klimarettung. Nirgends sind die lohnbezogenen Abgaben höher als in Deutschland – außer vielleicht in Belgien –, nirgends die indigene Geburtenrate niedriger und die Menschen älter als in Deutschland, Italien und Japan.","wahnwitzigen Kosten Klimarettung . Nirgends lohnbezogenen Abgaben höher Deutschland – Belgien   – , nirgends indigene Geburtenrate niedriger Menschen älter Deutschland , Italien Japan .",13. Banking Union - annual report 2020 (debate),7,False,True,False
231,eu9_40417,2021-10-06,9,Gunnar Beck,ID,"Denn die deutsche Regierung wähnt sich wirtschaftlich allmächtig wie die USA nach 1945 und verpulvert das Geld für größenwahnsinnige Währungs-, Finanz-, Migrations- und Klimaprojekte, die scheitern müssen, weil sie gegen die Weltordnung und Vernunft sind. Wen die Götter zerstören wollen, den machen sie zuerst wahnsinnig.","deutsche Regierung wähnt wirtschaftlich allmächtig USA 1945 verpulvert Geld größenwahnsinnige Währungs- , Finanz- , Migrations- Klimaprojekte , scheitern , Weltordnung Vernunft . Götter zerstören , wahnsinnig .",13. Banking Union - annual report 2020 (debate),7,False,True,False
232,eu9_40497,2021-10-05,9,Maximilian Krah,ID,"Herr Präsident, liebe Kolleginnen und Kollegen! Dieser Bericht etabliert eine Weltordnung – oder fordert sie –, die darauf aufbaut, dass die Vereinigten Staaten mit der EU im Schlepptau eine Weltordnung aufbauen auf der Basis des Kampfs gegen Rassismus, des Eintretens für LGBTQ-Rechte und mit dem wichtigsten Ziel des Klimaschutzes.",", liebe Kolleginnen ! Bericht etabliert Weltordnung – fordert – , aufbaut , Vereinigten Staaten EU Schlepptau Weltordnung aufbauen Basis Kampfs Rassismus , Eintretens LGBTQ-Rechte wichtigsten Ziel Klimaschutzes .",2. The future of EU-US relations (debate),33,False,True,False
233,eu9_41103,2021-09-16,9,Gunnar Beck,ID,"Ferner liebäugelt dieses Haus damit, das EU-Asylrecht auch auf Klimamigranten und schwangere Frauen, denen in Afrika eine Abtreibung verweigert wurde, auszuweiten. Wissen Sie eigentlich, was Sie da wollen? Die Bevölkerung Afrikas wird bis 2050 von jetzt 1,4 auf über 2,5 Milliarden Menschen anwachsen.","Ferner liebäugelt Haus , EU-Asylrecht Klimamigranten schwangere Frauen , Afrika Abtreibung verweigert , auszuweiten . Wissen eigentlich , ? Bevölkerung Afrikas 2050 1,4 2,5   Milliarden Menschen anwachsen .",6.3. The situation in Kakuma refugee camp in Kenya,10,False,True,False
234,eu9_41149,2021-09-15,9,Jörg Meuthen,ID,"Sie wollen das Weltklima an Europa genesen lassen. Welch eine Hybris! Und Sie wollen Europa wiederaufbauen, als sei es von COVID zerstört, wie es das nach dem Zweiten Weltkrieg tatsächlich war, aber doch nicht heute.","Weltklima Europa genesen lassen . Welch Hybris ! Europa wiederaufbauen , COVID zerstört , Weltkrieg tatsächlich , .",2. State of the Union (debate),7,False,True,False
235,eu9_41149,2021-09-15,9,Jörg Meuthen,ID,"Die EU will also im Alleingang den ganzen Planeten retten! Die Zeche für diese gigantische Hybris dürfen die Europäer da draußen bezahlen. Wir Deutschen erfahren bereits heute, was der absurde parallele Ausstieg aus Kohleverstromung und Kernenergie für die einzelnen Haushalte bedeutet.","EU Alleingang Planeten retten ! Zeche gigantische Hybris Europäer draußen bezahlen . Deutschen erfahren , absurde parallele Ausstieg Kohleverstromung Kernenergie einzelnen Haushalte bedeutet .",2. State of the Union (debate),7,False,True,False
236,eu9_41149,2021-09-15,9,Jörg Meuthen,ID,"Deutschland hat schon jetzt, dank der völlig verkorksten Energiewende von Frau Merkel, die höchsten Strompreise in Europa. Immer mehr Menschen können sich den Strom, das Heizen oder das Benzin für den Weg zur Arbeit gar nicht mehr leisten. Ein bitterer Vorgeschmack für unsere Nachbarländer.","Deutschland , völlig verkorksten Energiewende Merkel , höchsten Strompreise Europa . Menschen Strom , Heizen Benzin Weg Arbeit leisten . bitterer Vorgeschmack Nachbarländer .",2. State of the Union (debate),7,False,True,False
237,eu9_41149,2021-09-15,9,Jörg Meuthen,ID,"Wenn Europa als prosperierender, wirtschaftlich erfolgreicher Kontinent erhalten bleiben und gleichzeitig Ihr Ziel einer massiven CO2-Reduktion erreicht werden soll, dann geht das weder mit planwirtschaftlichen Experimenten der EU—Kommission noch mit pseudoökologischen Ansätzen der sogenannten Grünen, die unsere Landschaft mit Tausenden von","Europa prosperierender , wirtschaftlich erfolgreicher Kontinent erhalten bleiben gleichzeitig Ziel massiven CO2-Reduktion erreicht , weder planwirtschaftlichen Experimenten EU—Kommission pseudoökologischen Ansätzen sogenannten Grünen , Landschaft Tausenden",2. State of the Union (debate),7,False,True,False
238,eu9_41267,2021-09-15,9,Gunnar Beck,ID,"Hunderte Milliarden Steuern werden verschwendet für Weltrettungsprojekte wie unqualifizierte Masseneinwanderung am Arbeitsmarkt vorbei direkt ins soziale Netz und eine Klimapolitik, die scheitern muss, weil der EU-Beitrag zu den weltweiten CO2—Emissionen von unter 8 Prozent gleichsam bedeutungslos ist.","Hunderte Milliarden Steuern verschwendet Weltrettungsprojekte unqualifizierte Masseneinwanderung Arbeitsmarkt vorbei direkt soziale Netz Klimapolitik , scheitern , EU-Beitrag weltweiten CO2—Emissionen 8   Prozent gleichsam bedeutungslos .",8. Implementation of EU requirements for exchange of tax information (debate),7,False,True,False
239,eu9_41267,2021-09-15,9,Gunnar Beck,ID,"Zweitens: Steuerbefreit und ausgenommen von der Geldwäsche-Regulierung bleiben NGOs, obwohl MONEYVAL, der Europäische Rechnungshof und die Financial Action Task Force alle warnen, milliardenschwere Pro-Migrations- und Klimarettungs-NGOs, —Trusts und —Stiftungen fungierten eben auch als Vehikel für Geldwäsche, Terrorismusfinanzierung und","Zweitens : Steuerbefreit ausgenommen Geldwäsche-Regulierung bleiben NGOs , obwohl MONEYVAL , Europäische Rechnungshof Financial Action Task Force warnen , milliardenschwere Pro-Migrations- Klimarettungs-NGOs , — Trusts — Stiftungen fungierten Vehikel Geldwäsche , Terrorismusfinanzierung",8. Implementation of EU requirements for exchange of tax information (debate),7,False,True,False
240,eu9_41504,2021-09-14,9,Sylvia Limmer,ID,"Was ohne Speicher mit den sogenannten Erneuerbaren keine Seltenheit sein wird. Wann gesteht man den Bürgern, dass die massive CO2-Bepreisung ausnahmslos alles, alles, weil es produziert, verarbeitet und transportiert wird, verteuern wird? Energiearmut, Ihr Begriff, wird der Regel- und nicht der Ausnahmefall sein.","Speicher sogenannten Erneuerbaren Seltenheit . gesteht Bürgern , massive CO2-Bepreisung ausnahmslos , , produziert , verarbeitet transportiert , verteuern ? Energiearmut , Begriff , Regel- Ausnahmefall .",3. Presentation of the Fit for 55 package after the publication of the IPCC report (debate),23,False,True,False
241,eu9_41576,2021-09-14,9,Sylvia Limmer,ID,"Extremwetter ist leider so alt wie die Menschheit, und selbst der Sonderbericht des IPCC von 2012 muss statuieren, dass hinsichtlich Überschwemmungen nicht der anthropogene Klimawandel das Problem ist. Zum selben Schluss kommt der Deutsche Wetterdienst, der keine Zunahme von Extremwetterereignissen sieht.","Extremwetter alt Menschheit , Sonderbericht IPCC 2012 statuieren , hinsichtlich Überschwemmungen anthropogene Klimawandel Problem . selben Schluss Deutsche Wetterdienst , Zunahme Extremwetterereignissen sieht .",4. Natural disasters during the summer 2021 - Impacts of natural disasters in Europe due to climate change (debate),16,False,True,False
242,eu9_41576,2021-09-14,9,Sylvia Limmer,ID,"Aber all das hat nichts mit dem Wetter zu tun. Dass Sie die Toten, die Flutopfer, die, die alles verloren haben, für Ihre Klimapropaganda missbrauchen, ist erbärmlich.","all Wetter . Toten , Flutopfer , , verloren , Klimapropaganda missbrauchen , erbärmlich .",4. Natural disasters during the summer 2021 - Impacts of natural disasters in Europe due to climate change (debate),16,False,True,False
243,eu9_41599,2021-09-14,9,Markus Buchheit,ID,"Was nun für Forderungen kommen würden, das war schon beim Lesen der entsprechenden Artikel klar: den gesamten Haushalt der EU nun wiederum aufzublähen aufgrund des Klimawandels. Meine Damen und Herren, diese Forderung ist falsch.","Forderungen , Lesen entsprechenden Artikel klar : gesamten Haushalt EU wiederum aufzublähen aufgrund Klimawandels . Damen Herren , Forderung falsch .",4. Natural disasters during the summer 2021 - Impacts of natural disasters in Europe due to climate change (debate),39,False,True,False
244,eu9_41599,2021-09-14,9,Markus Buchheit,ID,"Erstens ist für viele eingetretene Schäden eben nicht nur der anonyme Klimawandel verantwortlich, sondern sehr konkrete persönliche Ignoranz einzelner Entscheider.","Erstens eingetretene Schäden anonyme Klimawandel verantwortlich , konkrete persönliche Ignoranz einzelner Entscheider .",4. Natural disasters during the summer 2021 - Impacts of natural disasters in Europe due to climate change (debate),39,False,True,False
245,eu9_41763,2021-09-14,9,Gunnar Beck,ID,"Herr Präsident! Dieser Bericht wirft Russland vor, die eigene Einflusssphäre auszubauen, die westliche liberale Demokratie zu diskreditieren, Völkerrecht und LGBT-Rechte zu missachten und, man horche, die eigenen nationalen Interessen zu verfolgen. Vielleicht ist es Teil der EU-Klimapolitik, politisch neue Eiszeiten auf den Weg zu bringen.","! Bericht wirft Russland , Einflusssphäre auszubauen , westliche liberale Demokratie diskreditieren , Völkerrecht LGBT-Rechte missachten , horche , nationalen Interessen verfolgen . EU-Klimapolitik , politisch Eiszeiten Weg bringen .",10. Direction of EU-Russia political relations (debate),29,False,True,False
246,eu9_42791,2021-07-06,9,Gunnar Beck,ID,"Frau Merkels Grenzöffnung seit 2015 autorisiert die Flüchtlingskonvention mitnichten, und transkontinentale Siedlungsprojekte wie den EU-Migrationspakt oder die Enteuropäisierung Europas auch nicht. Deshalb wollen Sie die Konvention ja auch überdenken und deren Asylgründe um Klima und Abtreibungsrecht erweitern.","Merkels Grenzöffnung 2015 autorisiert Flüchtlingskonvention mitnichten , transkontinentale Siedlungsprojekte EU-Migrationspakt Enteuropäisierung Europas . Konvention überdenken Asylgründe Klima Abtreibungsrecht erweitern .",19. The 70th anniversary of the Geneva Convention (debate),8,False,True,False
247,eu9_42909,2021-07-05,9,Christine Anderson,ID,"Denn wenn die EU sich erst einmal auf dem Spielfeld ideologisch motivierter Pseudoprobleme fertig ausgetobt hat und ihre kunterbunte, gendergerechte, klimaneutrale Multikulti-Trallala-Welt errichtet ist, dann sind vielleicht auch alle Kinder ohnehin schon dem Menschenrecht auf Abtreibung zum Opfer gefallen.","EU Spielfeld ideologisch motivierter Pseudoprobleme fertig ausgetobt kunterbunte , gendergerechte , klimaneutrale Multikulti-Trallala-Welt errichtet , Kinder ohnehin Menschenrecht Abtreibung Opfer gefallen .",17. Use of technologies for the processing of data for the purpose of combating online child sexual abuse (temporary derogation from Directive 2002/58/EC) (debate),4,False,True,False
248,eu9_43027,2021-06-24,9,Sylvia Limmer,ID,"Sehr geehrte Frau Präsidentin, werte Kollegen! Ich lehne das Klimagesetz ab als einen Eckpfeiler des neuen politischen Glaubensdiktums, bei dem schon lange nicht mehr der Mensch und sein Wohlergehen im Zentrum stehen. Und das bedeutet gleichzeitig die endgültige Verabschiedung von einer wie auch immer gearteten Realpolitik.","geehrte , werte ! lehne Klimagesetz Eckpfeiler politischen Glaubensdiktums , Mensch Wohlergehen Zentrum stehen . bedeutet gleichzeitig endgültige Verabschiedung gearteten Realpolitik .",4. European Climate Law (continuation of debate),10,False,True,False
249,eu9_43027,2021-06-24,9,Sylvia Limmer,ID,"Ich habe daher einen Änderungsantrag mit der Ablehnung des Europäischen Klimagesetzes eingebracht. Nicht, dass ich mir auch nur ansatzweise Illusionen darüber mache – dieser Antrag wird in diesem Haus wenig Zustimmung finden. Dennoch nutze ich hier die Gelegenheit zu einer Begründung, einem Warum.","Änderungsantrag Ablehnung Europäischen Klimagesetzes eingebracht . , ansatzweise Illusionen mache – Antrag Haus Zustimmung finden . Dennoch nutze Gelegenheit Begründung , .",4. European Climate Law (continuation of debate),10,False,True,False
250,eu9_43027,2021-06-24,9,Sylvia Limmer,ID,"Basierend auf strittigen Prinzipien wie dem ausschließlich anthropogenen Klimanotstand und der wissenschaftlich nicht bewiesenen, aber politischen These von CO2 als dem alleinigen Klimatreiber wird mit völlig inadäquaten Methoden die CO2-Reduktion mit fast kindlichem, religiösem Eifer betrieben.","Basierend strittigen Prinzipien ausschließlich anthropogenen Klimanotstand wissenschaftlich bewiesenen , politischen These CO2 alleinigen Klimatreiber völlig inadäquaten Methoden CO2-Reduktion fast kindlichem , religiösem Eifer betrieben .",4. European Climate Law (continuation of debate),10,False,True,False
251,eu9_43027,2021-06-24,9,Sylvia Limmer,ID,"Daneben riskieren wir den Verlust einer stabilen Energieversorgung, wenn in Zukunft nach Meinung der CO2—Puristen möglichst ausschließlich auf die volatilen Erneuerbaren gesetzt werden soll. Die entsprechende dringend benötigte Batterietechnik ist noch in weiter Markt— und sogar Technikferne.","riskieren Verlust stabilen Energieversorgung , Zukunft Meinung CO2—Puristen möglichst ausschließlich volatilen Erneuerbaren gesetzt . entsprechende dringend benötigte Batterietechnik Markt— sogar Technikferne .",4. European Climate Law (continuation of debate),10,False,True,False
252,eu9_43094,2021-06-24,9,Guido Reil,ID,"Die EU muss klimaneutral werden! So steht es in dem Klimagesetz, das Sie soeben verabschiedet haben. Unsere Klimaziele sind schließlich unsere „Mann-auf-dem-Mond“-Momente – wie uns Frau von der Leyen erklärt hat: Die EU wird zum Vorbild für die ganze Welt. Sie wird endlich die globale Führungsrolle einnehmen, die ihr schon lange zusteht.","EU klimaneutral ! steht Klimagesetz , soeben verabschiedet . Klimaziele schließlich „ Mann-auf-dem-Mond“-Momente – Leyen erklärt : EU Vorbild Welt . globale Führungsrolle einnehmen , zusteht .",4. European Climate Law (continuation of debate),77,False,True,False
253,eu9_43094,2021-06-24,9,Guido Reil,ID,"Die Realität sieht ganz anders aus: Die EU—Klimapolitik schadet der Wirtschaft und ist ein massiver Wettbewerbsnachteil für unsere Unternehmen. Uns droht eine Batterie von Maßnahmen und Einschränkungen. Das Ziel ist das totale Verbot des Verbrennungsmotors. Die großen, global-aufgestellten Autobauer stört das nicht weiter.","Realität sieht : EU—Klimapolitik schadet Wirtschaft massiver Wettbewerbsnachteil Unternehmen . droht Batterie Maßnahmen Einschränkungen . Ziel totale Verbot Verbrennungsmotors . , global-aufgestellten Autobauer stört .",4. European Climate Law (continuation of debate),77,False,True,False
254,eu9_43094,2021-06-24,9,Guido Reil,ID,"Außerdem werden die mittelständischen Zulieferer betroffen sein. Sie können ihren Standort nicht beliebig verlegen, sondern sind örtlich gebunden. Viele von ihnen werden pleitegehen. Noch mehr Menschen werden arbeitslos werden. Die Absicht der EU, die Welt mit ihrer Klimapolitik zu retten, ist ein direkter Angriff auf unseren Wohlstand.","mittelständischen Zulieferer betroffen . Standort beliebig verlegen , örtlich gebunden . pleitegehen . Menschen arbeitslos . Absicht EU , Welt Klimapolitik retten , direkter Angriff unseren Wohlstand .",4. European Climate Law (continuation of debate),77,False,True,False
255,eu9_43603,2021-06-09,9,Sylvia Limmer,ID,"Frau Präsidentin, werte Kollegen! Der Europäische Rat, wie übrigens alle anderen europäischen Institutionen auch, begrüßt die Einigung zum Europäischen Klimagesetz, die den einfachen Bürger in Form von CO2-Steuern auf alle Dinge des täglichen Lebens teuer zu stehen kommt.",", werte ! Europäische Rat , europäischen Institutionen , begrüßt Einigung Europäischen Klimagesetz , einfachen Bürger Form CO2-Steuern Dinge täglichen Lebens teuer stehen .",4. Conclusions of the special meeting of the European Council on 24 and 25 May 2021 (debate),21,False,True,False
256,eu9_43603,2021-06-09,9,Sylvia Limmer,ID,"Mitten in einer pandemischen Lage, so jedenfalls statiert dies der Rat, in der durch politische Entscheidungen unzählige wirtschaftliche Existenzen vernichtet wurden und die Reisen für Bürger so gut wie unmöglich waren bzw. noch sind und die Tinte unter dem – ach so schicken – Klimagesetz noch nicht ganz trocken ist, beginnt man unverdrossen mit","Mitten pandemischen Lage , jedenfalls statiert Rat , politische Entscheidungen unzählige wirtschaftliche Existenzen vernichtet Reisen Bürger unmöglich bzw. Tinte – schicken – Klimagesetz trocken , beginnt unverdrossen",4. Conclusions of the special meeting of the European Council on 24 and 25 May 2021 (debate),21,False,True,False
257,eu9_43603,2021-06-09,9,Sylvia Limmer,ID,"dem irren, politisch gewollten Reisezirkus zwischen Brüssel und Straßburg. Corona und CO2 – die beiden omnipräsenten Themen. Gegen das eine ist der Homo Politicus immun, das andere schert ihn nicht. In gewisser Weise bleibt also alles beim Alten, die selbstgerechten und ernannten Politeliten bleiben so heuchlerisch wie eh und je.","irren , politisch gewollten Reisezirkus Brüssel Straßburg . Corona CO2 – omnipräsenten Themen . Homo Politicus immun , schert . gewisser Weise bleibt Alten , selbstgerechten ernannten Politeliten bleiben heuchlerisch eh .",4. Conclusions of the special meeting of the European Council on 24 and 25 May 2021 (debate),21,False,True,False
258,eu9_43760,2021-06-09,9,Christine Anderson,ID,"Dies wird insbesondere deshalb nicht gelingen, weil anstelle des Vorantreibens von Forschung und Entwicklung der Digitalisierung sich die EU lieber auf ideologisch motivierten, aber völlig irrelevanten Nebenkriegsschauplätzen wie Gender Equality, Gender Budgeting und CO2-Neutralität austobt.","insbesondere gelingen , anstelle Vorantreibens Forschung Entwicklung Digitalisierung EU ideologisch motivierten , völlig irrelevanten Nebenkriegsschauplätzen Gender Equality , Gender Budgeting CO2-Neutralität austobt .",13. Recent cyberattacks on EU institutions and on sensitive national public and private institutions – The EU’s cybersecurity strategy for the Digital Decade (debate),23,False,True,False
259,eu9_43849,2021-06-09,9,Christine Anderson,ID,"Nein, den Chefideologen geht es in Wahrheit um die Errichtung einer schönen, neuen, kunterbunten, CO2-neutralen, gendergerechten Tralala-Welt, in der Menschen, so wie sie nun mal sind, einfach nur stören. Hören Sie doch bitte auf, die Menschen ihren wahnhaften ideologischen Vorstellungen entsprechend formen zu wollen!",", Chefideologen Wahrheit Errichtung schönen , , kunterbunten , CO2-neutralen , gendergerechten Tralala-Welt , Menschen , mal , einfach stören . Hören bitte , Menschen wahnhaften ideologischen Vorstellungen entsprechend formen !","22. Promoting gender equality in science, technology, engineering and mathematics (STEM) education and careers (debate)",8,False,True,False
260,eu9_43939,2021-06-08,9,Joachim Kuhs,ID,"Herr Präsident, lieber Herr Kommissar, werte Kollegen! Wir sprechen ja heute über den Zeitplan bei der Einführung der vier neuen Eigenmittel, und dazu habe ich fünf Einwendungen. Zuerst: Die Fokussierung auf die angenommenen vorteilhaften Effekte verstellt den Blick auf die Risiken und die geringen Wirkungen zur CO2-Einsparung.",", , werte ! sprechen Zeitplan Einführung Eigenmittel , Einwendungen . : Fokussierung angenommenen vorteilhaften Effekte verstellt Blick Risiken geringen Wirkungen CO2-Einsparung .",4. State of play of the implementation of the own resources roadmap (debate),7,False,True,False
261,eu9_43939,2021-06-08,9,Joachim Kuhs,ID,"Aber auf Dauer gesehen, wenn die CO2-Einsparziele erreicht werden, dann werden doch automatisch natürlich auch die erhofften Einnahmen austrocknen.","Dauer gesehen , CO2-Einsparziele erreicht , automatisch erhofften Einnahmen austrocknen .",4. State of play of the implementation of the own resources roadmap (debate),7,False,True,False
262,eu9_43939,2021-06-08,9,Joachim Kuhs,ID,"Und der dritte Punkt: Mit dem CO2-Grenzausgleich wiederholen wir doch im Grunde genommen den gleichen Fehler, den wir bei der Einführung des Mehrwertsteuersystems gemacht haben und auch immer noch machen. Und wenn wir immer das Gleiche tun und auf bessere Ergebnisse hoffen, dann sagte Albert Einstein einmal, wäre das ein Zeichen von Dummheit.","Punkt : CO2-Grenzausgleich wiederholen Grunde genommen gleichen Fehler , Einführung Mehrwertsteuersystems . Gleiche bessere Ergebnisse hoffen , Albert Einstein , Zeichen Dummheit .",4. State of play of the implementation of the own resources roadmap (debate),7,False,True,False
263,eu9_43939,2021-06-08,9,Joachim Kuhs,ID,"Ich habe den Eindruck, wir tun hier das Gleiche. In die gleiche Kategorie fällt meines Erachtens auch, dass wir ein Marktsystem, nämlich den Emissionshandel – diesen neuen, den erweiterten –, mit einem planwirtschaftlichen System, dem CO2-Grenzausgleich, vermischen wollen. Das kann doch nicht funktionieren!","Eindruck , Gleiche . gleiche Kategorie fällt Erachtens , Marktsystem , nämlich Emissionshandel   – , erweiterten   – , planwirtschaftlichen System , CO2-Grenzausgleich , vermischen . funktionieren !",4. State of play of the implementation of the own resources roadmap (debate),7,False,True,False
264,eu9_44099,2021-06-08,9,Maximilian Krah,ID,"Zum Ersten, weil es zu viel Geld ist, zum Zweiten, weil es die falschen Inhalte sind, und zum Dritten, weil es eine schlechte Kontrolle gibt, was überhaupt damit passiert. Wer wird das Geld denn konkret bekommen? Wieder die üblichen NGOs, die dann inhaltlich mit denen übereinstimmen, die hier von Genderpolitik über Klimaschutz den Ton angeben?",", Geld , , falschen Inhalte , , schlechte Kontrolle , passiert . Geld konkret bekommen ? üblichen NGOs , inhaltlich übereinstimmen , Genderpolitik Klimaschutz Ton angeben ?","17. Neighbourhood, Development and International Cooperation Instrument 2021-2027 – Global Europe (debate)",10,False,True,False
265,eu9_44135,2021-06-08,9,Guido Reil,ID,"In Zukunft wird Deutschland noch 6,5 Milliarden Euro erhalten, was auch folgerichtig ist, weil Deutschland keine Armut kennt. Was ist Ziel dieses Fonds? Er soll für ein sozialeres und klimaneutrales Europa sorgen. Damit betreibt die EU die Quadratur des Kreises. Denn Klimaneutralität und soziale Politik, die passen nicht zusammen.","Zukunft Deutschland 6,5   Milliarden Euro erhalten , folgerichtig , Deutschland Armut kennt . Ziel Fonds ? sozialeres klimaneutrales Europa sorgen . betreibt EU Quadratur Kreises . Klimaneutralität soziale Politik , passen .",20. European Social Fund Plus (ESF+) 2021-2027 (continuation of debate),10,False,True,False
266,eu9_44259,2021-06-07,9,Maximilian Krah,ID,"Wir brauchen ein strenges, korrektes Wettbewerbsrecht, und wir brauchen keine Ausnahmen, um mehr Beihilfen auszuzahlen und damit weitere Haushaltsdefizite anzuhäufen. Das Zweite, was wir kritisieren, ist, dass eine Anpassung der EU-Wettbewerbspolitik an die Pariser Klimaziele gefordert wird.","brauchen strenges , korrektes Wettbewerbsrecht , brauchen Ausnahmen , Beihilfen auszuzahlen Haushaltsdefizite anzuhäufen . , kritisieren , , Anpassung EU-Wettbewerbspolitik Pariser Klimaziele gefordert .",19. Competition policy – annual report 2020 (debate),7,False,True,False
267,eu9_44259,2021-06-07,9,Maximilian Krah,ID,"Dies führt dazu, dass ein zunehmend sehr großer Bereich der Wirtschaft von den Wettbewerbsregeln ausgenommen wird. Da wir mittlerweile ja alles zu einer Klimafrage erheben, heißt das, dass wir weitere Einschränkungen unseres Wettbewerbsrechts vornehmen müssen und Wildwuchs Tür und Tor geöffnet wird.","führt , zunehmend Bereich Wirtschaft Wettbewerbsregeln ausgenommen . mittlerweile Klimafrage erheben , , Einschränkungen unseres Wettbewerbsrechts vornehmen Wildwuchs Tür Tor geöffnet .",19. Competition policy – annual report 2020 (debate),7,False,True,False
268,eu9_44752,2021-05-19,9,Gunnar Beck,ID,"Ende April urteilte das Bundesverfassungsgericht, das deutsche Klimagesetz sei mangelhaft und verfassungswidrig, denn es verletze die Freiheitsrechte künftiger – auch ungeborener – Generationen und zahlreicher Migranten, die von Europa noch nie gehört haben mögen, aber gewiss kommen, wenn die Bundesregierung sie ruft.","April urteilte Bundesverfassungsgericht , deutsche Klimagesetz mangelhaft verfassungswidrig , verletze Freiheitsrechte künftiger – ungeborener   – Generationen zahlreicher Migranten , Europa gehört , gewiss , Bundesregierung ruft .",13. Liability of companies for environmental damage (continuation of debate),8,False,True,False
269,eu9_44752,2021-05-19,9,Gunnar Beck,ID,"Denn, so die Richter, das deutsche Grundgesetz begründe eine allgemeine Pflicht des Staates zum Klimaschutz und erteile der Bundesregierung den Auftrag, die Pariser Klimaziele nicht nur für Deutschland umzusetzen, sondern das Weltklima zu retten, und zwar ungeachtet der Klimapolitik anderer Staaten – all dies ohne Grundlage im Wortlaut und in der",", Richter , deutsche Grundgesetz begründe allgemeine Pflicht Staates Klimaschutz erteile Bundesregierung Auftrag , Pariser Klimaziele Deutschland umzusetzen , Weltklima retten , ungeachtet Klimapolitik anderer Staaten – all Grundlage Wortlaut",13. Liability of companies for environmental damage (continuation of debate),8,False,True,False
270,eu9_44752,2021-05-19,9,Gunnar Beck,ID,"Statuiert werden hier massive Grundrechtseingriffe und die gerichtliche Oberaufsicht über demokratische Entscheidungen – und wofür? Für Pläne, die scheitern müssen, weil sie gegen die Weltordnung sind. Deutschland generiert weniger als zwei Prozent und die EU unter acht Prozent der weltweiten CO2-Emissionen.","Statuiert massive Grundrechtseingriffe gerichtliche Oberaufsicht demokratische Entscheidungen – wofür ? Pläne , scheitern , Weltordnung . Deutschland generiert Prozent EU Prozent weltweiten CO2-Emissionen .",13. Liability of companies for environmental damage (continuation of debate),8,False,True,False
271,eu9_44818,2021-05-19,9,Gunnar Beck,ID,Doch Fiscalis bekämpft – wenn überhaupt – Steuerkriminalität der gehobenen Mittelklasse durch mehr Bürgerüberwachung. Die astronomischen Ausgaben für Migration und Klimaschutz lassen sich mit ein paar Dutzend Milliarden Euro pro Jahr nicht finanzieren. Unsere Probleme sind ganz andere.,Fiscalis bekämpft – – Steuerkriminalität gehobenen Mittelklasse Bürgerüberwachung . astronomischen Ausgaben Migration Klimaschutz lassen paar Dutzend Milliarden Euro pro finanzieren . Probleme .,20. Fiscalis programme for cooperation in the field of taxation 2021-2027 (debate),5,False,True,False
272,eu9_44818,2021-05-19,9,Gunnar Beck,ID,"Drittens kostet die wahnwitzige EU-Einwanderungs- und Klimapolitik in den nächsten Jahrzehnten Billionen, die unsere Bürger niemals aufbringen könnten.","Drittens kostet wahnwitzige EU-Einwanderungs- Klimapolitik nächsten Jahrzehnten Billionen , Bürger niemals aufbringen könnten .",20. Fiscalis programme for cooperation in the field of taxation 2021-2027 (debate),5,False,True,False
